Date,Control,Debit,Credit,Net
1/7/2025,R-1570509,6.38,0.00,6.38
1/7/2025,R-1570509,1.74,0.00,1.74
1/7/2025,R-1570509,50.00,0.00,50.00
1/7/2025,R-1570509,5.00,0.00,5.00
1/7/2025,R-1570509,30.99,0.00,30.99
1/7/2025,R-1570509,55.00,0.00,55.00
1/7/2025,R-1570509,75.00,0.00,75.00
1/7/2025,R-1570509,"4,127.00",0.00,"4,127.00"
1/7/2025,R-1570509,6.73,0.00,6.73
1/7/2025,R-1570509,10.73,0.00,10.73
1/7/2025,R-1570509,20.00,0.00,20.00
1/7/2025,R-1570558,0.00,10.73,-10.73
1/7/2025,R-1570558,0.00,3.63,-3.63
1/7/2025,R-1570558,0.00,75.00,-75.00
1/7/2025,R-1570558,0.00,17.55,-17.55
1/7/2025,R-1570558,0.00,1.74,-1.74
1/7/2025,R-1570558,0.00,20.00,-20.00
1/7/2025,R-1570558,0.00,19.59,-19.59
1/7/2025,R-1570558,0.00,52.90,-52.90
1/7/2025,R-1570558,0.00,"2,365.00","-2,365.00"
1/7/2025,R-1570558,0.00,5.00,-5.00
1/7/2025,R-1570589,5.00,0.00,5.00
1/7/2025,R-1570589,"1,871.35",0.00,"1,871.35"
1/7/2025,R-1570589,10.73,0.00,10.73
1/7/2025,R-1570589,75.00,0.00,75.00
1/7/2025,R-1570589,78.19,0.00,78.19
1/7/2025,R-1570589,29.03,0.00,29.03
1/7/2025,R-1570589,25.33,0.00,25.33
1/7/2025,R-1570589,1.74,0.00,1.74
1/7/2025,R-1570589,3.63,0.00,3.63
1/7/2025,R-1570620,"2,000.00",0.00,"2,000.00"
1/7/2025,R-1570726,"2,000.00",0.00,"2,000.00"
1/7/2025,R-1570726,0.00,"2,000.00","-2,000.00"
1/8/2025,R-1570691,"2,318.00",0.00,"2,318.00"
1/8/2025,R-1570691,35.00,0.00,35.00
1/8/2025,R-1570701,17.55,0.00,17.55
1/8/2025,R-1570701,10.73,0.00,10.73
1/8/2025,R-1570701,75.00,0.00,75.00
1/8/2025,R-1570701,52.90,0.00,52.90
1/8/2025,R-1570701,0.00,"2,571.14","-2,571.14"
1/8/2025,R-1570701,1.74,0.00,1.74
1/8/2025,R-1570701,20.00,0.00,20.00
1/8/2025,R-1570701,5.00,0.00,5.00
1/8/2025,R-1570701,19.59,0.00,19.59
1/8/2025,R-1570701,3.63,0.00,3.63
1/8/2025,R-1570701,"2,365.00",0.00,"2,365.00"
1/8/2025,R-1570727,3.63,0.00,3.63
1/8/2025,R-1570727,19.76,0.00,19.76
1/8/2025,R-1570727,51.47,0.00,51.47
1/8/2025,R-1570727,5.00,0.00,5.00
1/8/2025,R-1570727,6.17,0.00,6.17
1/8/2025,R-1570727,"2,258.00",0.00,"2,258.00"
1/8/2025,R-1570727,20.00,0.00,20.00
1/8/2025,R-1570727,40.00,0.00,40.00
1/8/2025,R-1570727,10.73,0.00,10.73
1/8/2025,R-1570727,75.00,0.00,75.00
1/8/2025,R-1570727,25.00,0.00,25.00
1/8/2025,R-1570727,1.74,0.00,1.74
1/8/2025,R-1570727,6.49,0.00,6.49
1/8/2025,R-1570738,2.20,0.00,2.20
1/8/2025,R-1570738,40.82,0.00,40.82
1/8/2025,R-1570738,11.92,0.00,11.92
1/8/2025,R-1570738,58.74,0.00,58.74
1/8/2025,R-1570738,4.55,0.00,4.55
1/8/2025,R-1570738,1.74,0.00,1.74
1/8/2025,R-1570738,10.74,0.00,10.74
1/8/2025,R-1570738,5.00,0.00,5.00
1/8/2025,R-1570738,13.59,0.00,13.59
1/8/2025,R-1570738,12.82,0.00,12.82
1/8/2025,R-1570738,4.60,0.00,4.60
1/8/2025,R-1570738,4.95,0.00,4.95
1/8/2025,R-1570741,75.00,0.00,75.00
1/8/2025,R-1570741,47.73,0.00,47.73
1/8/2025,R-1570741,10.73,0.00,10.73
1/8/2025,R-1570741,3.73,0.00,3.73
1/8/2025,R-1570741,3.63,0.00,3.63
1/8/2025,R-1570741,4.13,0.00,4.13
1/8/2025,R-1570741,0.59,0.00,0.59
1/8/2025,R-1570741,4.04,0.00,4.04
1/8/2025,R-1570741,1.74,0.00,1.74
1/8/2025,R-1570741,"2,919.00",0.00,"2,919.00"
1/8/2025,R-1570741,10.73,0.00,10.73
1/8/2025,R-1570741,8.95,0.00,8.95
1/8/2025,R-1570741,55.00,0.00,55.00
1/8/2025,R-1570741,5.00,0.00,5.00
1/8/2025,R-1570762,0.00,23.77,-23.77
1/8/2025,R-1570762,0.00,75.00,-75.00
1/8/2025,R-1570762,0.00,"3,229.00","-3,229.00"
1/8/2025,R-1570762,0.00,3.63,-3.63
1/8/2025,R-1570762,0.00,5.00,-5.00
1/8/2025,R-1570762,0.00,41.32,-41.32
1/8/2025,R-1570762,0.00,10.73,-10.73
1/8/2025,R-1570762,0.00,1.74,-1.74
1/8/2025,R-1570762,0.00,75.00,-75.00
1/8/2025,R-1570762,0.00,90.00,-90.00
1/8/2025,R-1570762,0.00,27.14,-27.14
1/8/2025,R-1570763,0.00,44.17,-44.17
1/8/2025,R-1570763,0.00,21.83,-21.83
1/8/2025,R-1570763,0.00,20.00,-20.00
1/8/2025,R-1570763,0.00,55.00,-55.00
1/8/2025,R-1570763,0.00,75.00,-75.00
1/8/2025,R-1570763,0.00,1.74,-1.74
1/8/2025,R-1570763,0.00,"2,288.00","-2,288.00"
1/8/2025,R-1570763,0.00,5.00,-5.00
1/8/2025,R-1570763,0.00,3.63,-3.63
1/8/2025,R-1570763,0.00,10.73,-10.73
1/8/2025,R-1570763,0.00,24.78,-24.78
1/8/2025,R-1570764,0.00,"3,323.00","-3,323.00"
1/8/2025,R-1570772,1.74,0.00,1.74
1/8/2025,R-1570772,"2,288.00",0.00,"2,288.00"
1/8/2025,R-1570772,5.00,0.00,5.00
1/8/2025,R-1570772,21.83,0.00,21.83
1/8/2025,R-1570772,24.78,0.00,24.78
1/8/2025,R-1570772,75.00,0.00,75.00
1/8/2025,R-1570772,3.63,0.00,3.63
1/8/2025,R-1570772,10.73,0.00,10.73
1/8/2025,R-1570772,20.00,0.00,20.00
1/8/2025,R-1570772,44.17,0.00,44.17
1/8/2025,R-1570772,55.00,0.00,55.00
1/8/2025,R-1570772,25.00,0.00,25.00
1/8/2025,R-1570778,"5,290.00",0.00,"5,290.00"
1/8/2025,R-1570780,39.54,0.00,39.54
1/8/2025,R-1570780,20.00,0.00,20.00
1/8/2025,R-1570780,3.63,0.00,3.63
1/8/2025,R-1570780,"3,323.00",0.00,"3,323.00"
1/8/2025,R-1570780,25.00,0.00,25.00
1/8/2025,R-1570780,10.73,0.00,10.73
1/8/2025,R-1570780,31.86,0.00,31.86
1/8/2025,R-1570780,27.66,0.00,27.66
1/8/2025,R-1570780,5.00,0.00,5.00
1/8/2025,R-1570780,1.74,0.00,1.74
1/8/2025,R-1570786,"2,607.00",0.00,"2,607.00"
1/8/2025,R-1570786,5.00,0.00,5.00
1/8/2025,R-1570786,75.00,0.00,75.00
1/8/2025,R-1570786,3.63,0.00,3.63
1/8/2025,R-1570786,12.51,0.00,12.51
1/8/2025,R-1570786,40.00,0.00,40.00
1/8/2025,R-1570786,63.05,0.00,63.05
1/8/2025,R-1570786,1.74,0.00,1.74
1/8/2025,R-1570786,11.58,0.00,11.58
1/8/2025,R-1570786,10.73,0.00,10.73
1/9/2025,R-1570821,15.10,0.00,15.10
1/9/2025,R-1570821,1.74,0.00,1.74
1/9/2025,R-1570821,39.18,0.00,39.18
1/9/2025,R-1570821,10.73,0.00,10.73
1/9/2025,R-1570821,75.00,0.00,75.00
1/9/2025,R-1570821,3.63,0.00,3.63
1/9/2025,R-1570821,13.86,0.00,13.86
1/9/2025,R-1570821,75.00,0.00,75.00
1/9/2025,R-1570821,5.00,0.00,5.00
1/9/2025,R-1570821,25.00,0.00,25.00
1/9/2025,R-1570821,"2,512.00",0.00,"2,512.00"
1/9/2025,R-1570821,25.00,0.00,25.00
1/9/2025,R-1570829,"1,358.35",0.00,"1,358.35"
1/9/2025,R-1570829,"1,096.52",0.00,"1,096.52"
1/9/2025,R-1570829,10.97,0.00,10.97
1/9/2025,R-1570829,5.00,0.00,5.00
1/9/2025,R-1570829,14.96,0.00,14.96
1/9/2025,R-1570829,41.13,0.00,41.13
1/9/2025,R-1570829,25.00,0.00,25.00
1/9/2025,R-1570829,19.76,0.00,19.76
1/9/2025,R-1570829,10.73,0.00,10.73
1/9/2025,R-1570829,4.13,0.00,4.13
1/9/2025,R-1570829,33.87,0.00,33.87
1/9/2025,R-1570829,1.74,0.00,1.74
1/9/2025,R-1570829,3.63,0.00,3.63
1/9/2025,R-1570829,4.04,0.00,4.04
1/9/2025,R-1570858,17.82,0.00,17.82
1/9/2025,R-1570858,1.77,0.00,1.77
1/9/2025,R-1570858,5.00,0.00,5.00
1/9/2025,R-1570858,10.73,0.00,10.73
1/9/2025,R-1570858,3.45,0.00,3.45
1/9/2025,R-1570858,"1,239.36",0.00,"1,239.36"
1/9/2025,R-1570858,105.55,0.00,105.55
1/9/2025,R-1570858,16.32,0.00,16.32
1/9/2025,R-1570885,75.00,0.00,75.00
1/9/2025,R-1570885,46.13,0.00,46.13
1/9/2025,R-1570885,5.00,0.00,5.00
1/9/2025,R-1570885,13.47,0.00,13.47
1/9/2025,R-1570885,3.63,0.00,3.63
1/9/2025,R-1570885,1.74,0.00,1.74
1/9/2025,R-1570885,20.00,0.00,20.00
1/9/2025,R-1570885,10.73,0.00,10.73
1/9/2025,R-1570885,14.63,0.00,14.63
1/9/2025,R-1570885,"2,506.00",0.00,"2,506.00"
1/9/2025,R-1570886,8.66,0.00,8.66
1/9/2025,R-1570886,11.34,0.00,11.34
1/9/2025,R-1570886,5.00,0.00,5.00
1/9/2025,R-1570886,75.00,0.00,75.00
1/9/2025,R-1570886,100.00,0.00,100.00
1/9/2025,R-1570902,0.00,48.09,-48.09
1/9/2025,R-1570902,0.00,"2,389.00","-2,389.00"
1/9/2025,R-1570902,0.00,53.96,-53.96
1/9/2025,R-1570902,0.00,10.73,-10.73
1/9/2025,R-1570902,0.00,36.70,-36.70
1/9/2025,R-1570902,0.00,75.00,-75.00
1/9/2025,R-1570902,0.00,25.00,-25.00
1/9/2025,R-1570902,0.00,5.00,-5.00
1/9/2025,R-1570902,0.00,3.63,-3.63
1/9/2025,R-1570902,0.00,42.83,-42.83
1/9/2025,R-1570902,0.00,55.00,-55.00
1/9/2025,R-1570902,0.00,1.74,-1.74
1/9/2025,R-1570902,0.00,55.00,-55.00
1/9/2025,R-1570902,0.00,75.00,-75.00
1/9/2025,R-1570902,0.00,10.73,-10.73
1/9/2025,R-1570902,0.00,"2,389.00","-2,389.00"
1/9/2025,R-1570902,0.00,25.00,-25.00
1/9/2025,R-1570902,0.00,25.00,-25.00
1/9/2025,R-1570902,0.00,3.63,-3.63
1/9/2025,R-1570902,0.00,41.18,-41.18
1/9/2025,R-1570902,0.00,20.00,-20.00
1/9/2025,R-1570902,0.00,35.34,-35.34
1/9/2025,R-1570902,0.00,1.74,-1.74
1/9/2025,R-1570902,0.00,5.00,-5.00
1/9/2025,R-1570902,0.00,20.00,-20.00
1/9/2025,R-1570918,"3,582.89",0.00,"3,582.89"
1/9/2025,R-1570932,"2,441.00",0.00,"2,441.00"
1/9/2025,R-1570932,3.63,0.00,3.63
1/9/2025,R-1570932,6.06,0.00,6.06
1/9/2025,R-1570932,75.00,0.00,75.00
1/9/2025,R-1570932,1.74,0.00,1.74
1/9/2025,R-1570932,5.00,0.00,5.00
1/9/2025,R-1570932,6.37,0.00,6.37
1/9/2025,R-1570932,10.73,0.00,10.73
1/9/2025,R-1570932,21.19,0.00,21.19
1/9/2025,J-425112,0.00,"150,000.00","-150,000.00"
1/10/2025,R-1570946,14.04,0.00,14.04
1/10/2025,R-1570946,3.63,0.00,3.63
1/10/2025,R-1570946,86.91,0.00,86.91
1/10/2025,R-1570946,12.97,0.00,12.97
1/10/2025,R-1570946,10.73,0.00,10.73
1/10/2025,R-1570946,5.00,0.00,5.00
1/10/2025,R-1570946,1.74,0.00,1.74
1/10/2025,R-1570946,75.00,0.00,75.00
1/10/2025,R-1570946,63.00,0.00,63.00
1/10/2025,R-1570946,27.56,0.00,27.56
1/10/2025,R-1570946,13.00,0.00,13.00
1/10/2025,R-1570946,250.00,0.00,250.00
1/10/2025,R-1570946,40.00,0.00,40.00
1/10/2025,R-1570946,10.73,0.00,10.73
1/10/2025,R-1570946,5.00,0.00,5.00
1/10/2025,R-1570946,3.63,0.00,3.63
1/10/2025,R-1570946,1.74,0.00,1.74
1/10/2025,R-1570946,20.00,0.00,20.00
1/10/2025,R-1570946,31.74,0.00,31.74
1/10/2025,R-1570946,50.94,0.00,50.94
1/10/2025,R-1570946,"2,614.00",0.00,"2,614.00"
1/10/2025,R-1570953,0.00,"2,938.86","-2,938.86"
1/10/2025,R-1570953,"2,938.86",0.00,"2,938.86"
1/10/2025,R-1570954,0.00,110.00,-110.00
1/10/2025,R-1570954,110.00,0.00,110.00
1/10/2025,R-1570955,110.00,0.00,110.00
1/10/2025,R-1570955,0.00,110.00,-110.00
1/10/2025,R-1570956,3.63,0.00,3.63
1/10/2025,R-1570956,0.00,3.63,-3.63
1/10/2025,R-1570957,14.44,0.00,14.44
1/10/2025,R-1570957,0.00,14.44,-14.44
1/10/2025,R-1570958,10.73,0.00,10.73
1/10/2025,R-1570958,0.00,10.73,-10.73
1/10/2025,R-1570959,118.79,0.00,118.79
1/10/2025,R-1570959,0.00,118.79,-118.79
1/10/2025,R-1570960,0.00,75.00,-75.00
1/10/2025,R-1570960,75.00,0.00,75.00
1/10/2025,R-1570961,0.00,20.00,-20.00
1/10/2025,R-1570961,20.00,0.00,20.00
1/10/2025,R-1570962,5.00,0.00,5.00
1/10/2025,R-1570962,0.00,5.00,-5.00
1/10/2025,R-1570963,0.00,1.74,-1.74
1/10/2025,R-1570963,1.74,0.00,1.74
1/10/2025,R-1570964,0.00,15.81,-15.81
1/10/2025,R-1570964,15.81,0.00,15.81
1/10/2025,R-1570982,12.40,0.00,12.40
1/10/2025,R-1570982,"2,082.60",0.00,"2,082.60"
1/10/2025,R-1570982,75.00,0.00,75.00
1/10/2025,R-1571005,3.87,0.00,3.87
1/10/2025,R-1571005,10.65,0.00,10.65
1/10/2025,R-1571005,"4,429.00",0.00,"4,429.00"
1/10/2025,R-1571005,85.00,0.00,85.00
1/10/2025,R-1571005,"1,000.00",0.00,"1,000.00"
1/10/2025,R-1571005,857.23,0.00,857.23
1/10/2025,R-1571005,14.52,0.00,14.52
1/10/2025,R-1571005,75.00,0.00,75.00
1/10/2025,R-1571005,55.00,0.00,55.00
1/10/2025,R-1571005,20.00,0.00,20.00
1/10/2025,R-1571125,"4,148.00",0.00,"4,148.00"
1/10/2025,R-1571125,500.00,0.00,500.00
1/10/2025,R-1571125,20.00,0.00,20.00
1/10/2025,R-1571125,1.74,0.00,1.74
1/10/2025,R-1571125,6.49,0.00,6.49
1/10/2025,R-1571125,0.00,"3,001.09","-3,001.09"
1/10/2025,R-1571125,0.00,"2,810.00","-2,810.00"
1/10/2025,R-1571125,75.00,0.00,75.00
1/10/2025,R-1571125,3.63,0.00,3.63
1/10/2025,R-1571125,5.00,0.00,5.00
1/10/2025,R-1571125,20.00,0.00,20.00
1/10/2025,R-1571125,5.00,0.00,5.00
1/10/2025,R-1571125,0.00,51.00,-51.00
1/10/2025,R-1571125,75.00,0.00,75.00
1/10/2025,R-1571125,10.73,0.00,10.73
1/10/2025,R-1571125,115.59,0.00,115.59
1/10/2025,R-1571125,19.11,0.00,19.11
1/10/2025,R-1571125,10.73,0.00,10.73
1/10/2025,R-1571125,3.63,0.00,3.63
1/10/2025,R-1571125,565.11,0.00,565.11
1/10/2025,R-1571125,500.00,0.00,500.00
1/10/2025,R-1571125,1.74,0.00,1.74
1/10/2025,R-1571125,21.48,0.00,21.48
1/10/2025,R-1571125,100.27,0.00,100.27
1/10/2025,R-1571125,6.84,0.00,6.84
1/10/2025,R-1571125,0.00,339.00,-339.00
1/10/2025,R-1571125,0.00,14.00,-14.00
1/10/2025,J-426038,"3,001.09",0.00,"3,001.09"
1/13/2025,R-1571096,0.00,"5,453.00","-5,453.00"
1/13/2025,R-1571096,"5,453.00",0.00,"5,453.00"
1/13/2025,R-1571096,"5,453.00",0.00,"5,453.00"
1/13/2025,R-1571098,"1,700.00",0.00,"1,700.00"
1/13/2025,R-1571141,5.00,0.00,5.00
1/13/2025,R-1571141,8.83,0.00,8.83
1/13/2025,R-1571141,129.38,0.00,129.38
1/13/2025,R-1571141,14.66,0.00,14.66
1/13/2025,R-1571141,8.37,0.00,8.37
1/13/2025,R-1571141,4.96,0.00,4.96
1/13/2025,R-1571141,4.95,0.00,4.95
1/13/2025,R-1571141,2.38,0.00,2.38
1/14/2025,R-1571167,12.40,0.00,12.40
1/14/2025,R-1571167,0.00,12.40,-12.40
1/14/2025,R-1571168,"1,724.00",0.00,"1,724.00"
1/14/2025,R-1571168,0.00,"1,680.00","-1,680.00"
1/14/2025,R-1571168,0.00,44.00,-44.00
1/14/2025,R-1571172,"1,530.00",0.00,"1,530.00"
1/14/2025,R-1571172,0.00,"1,530.00","-1,530.00"
1/14/2025,R-1571173,0.00,206.40,-206.40
1/14/2025,R-1571173,206.40,0.00,206.40
1/14/2025,R-1571180,55.00,0.00,55.00
1/14/2025,R-1571180,27.46,0.00,27.46
1/14/2025,R-1571180,31.62,0.00,31.62
1/14/2025,R-1571180,100.00,0.00,100.00
1/14/2025,R-1571180,74.62,0.00,74.62
1/14/2025,R-1571180,75.00,0.00,75.00
1/14/2025,R-1571180,3.63,0.00,3.63
1/14/2025,R-1571180,5.00,0.00,5.00
1/14/2025,R-1571180,20.00,0.00,20.00
1/14/2025,R-1571180,10.73,0.00,10.73
1/14/2025,R-1571180,1.74,0.00,1.74
1/14/2025,R-1571180,"1,558.00",0.00,"1,558.00"
1/14/2025,R-1571187,100.00,0.00,100.00
1/14/2025,R-1571187,10.73,0.00,10.73
1/14/2025,R-1571187,3.63,0.00,3.63
1/14/2025,R-1571187,5.00,0.00,5.00
1/14/2025,R-1571187,20.00,0.00,20.00
1/14/2025,R-1571187,"3,335.00",0.00,"3,335.00"
1/14/2025,R-1571187,75.00,0.00,75.00
1/14/2025,R-1571187,48.56,0.00,48.56
1/14/2025,R-1571187,72.66,0.00,72.66
1/14/2025,R-1571187,57.23,0.00,57.23
1/14/2025,R-1571187,1.74,0.00,1.74
1/14/2025,R-1571198,52.18,0.00,52.18
1/14/2025,R-1571198,1.74,0.00,1.74
1/14/2025,R-1571198,10.73,0.00,10.73
1/14/2025,R-1571198,18.64,0.00,18.64
1/14/2025,R-1571198,16.77,0.00,16.77
1/14/2025,R-1571198,3.63,0.00,3.63
1/14/2025,R-1571205,3.63,0.00,3.63
1/14/2025,R-1571205,1.74,0.00,1.74
1/14/2025,R-1571205,15.34,0.00,15.34
1/14/2025,R-1571205,14.05,0.00,14.05
1/14/2025,R-1571205,5.00,0.00,5.00
1/14/2025,R-1571205,10.73,0.00,10.73
1/14/2025,R-1571205,39.89,0.00,39.89
1/14/2025,R-1571206,25.27,0.00,25.27
1/14/2025,R-1571206,1.74,0.00,1.74
1/14/2025,R-1571206,25.61,0.00,25.61
1/14/2025,R-1571206,22.51,0.00,22.51
1/14/2025,R-1571206,3.63,0.00,3.63
1/14/2025,R-1571217,85.00,0.00,85.00
1/14/2025,R-1571217,10.00,0.00,10.00
1/14/2025,R-1571217,36.00,0.00,36.00
1/14/2025,R-1571217,995.00,0.00,995.00
1/15/2025,R-1571231,100.00,0.00,100.00
1/15/2025,R-1571231,0.00,100.00,-100.00
1/15/2025,R-1571232,25.00,0.00,25.00
1/15/2025,R-1571232,0.00,25.00,-25.00
1/15/2025,R-1571233,5.00,0.00,5.00
1/15/2025,R-1571233,0.00,5.00,-5.00
1/15/2025,R-1571234,0.00,20.00,-20.00
1/15/2025,R-1571234,20.00,0.00,20.00
1/15/2025,R-1571255,5.90,0.00,5.90
1/15/2025,R-1571255,20.00,0.00,20.00
1/15/2025,R-1571256,0.00,75.00,-75.00
1/15/2025,R-1571256,75.00,0.00,75.00
1/15/2025,R-1571257,329.00,0.00,329.00
1/15/2025,R-1571257,0.00,329.00,-329.00
1/15/2025,R-1571259,"5,453.00",0.00,"5,453.00"
1/15/2025,R-1571259,0.00,"5,453.00","-5,453.00"
1/16/2025,R-1571311,1.74,0.00,1.74
1/16/2025,R-1571311,7.44,0.00,7.44
1/16/2025,R-1571311,20.00,0.00,20.00
1/16/2025,R-1571311,641.83,0.00,641.83
1/16/2025,R-1571311,3.63,0.00,3.63
1/16/2025,R-1571311,7.91,0.00,7.91
1/16/2025,R-1571311,10.73,0.00,10.73
1/16/2025,R-1571311,75.00,0.00,75.00
1/16/2025,R-1571311,26.72,0.00,26.72
1/16/2025,R-1571311,5.00,0.00,5.00
1/16/2025,R-1571314,0.00,"2,389.00","-2,389.00"
1/16/2025,R-1571314,"2,389.00",0.00,"2,389.00"
1/16/2025,R-1571315,"2,389.00",0.00,"2,389.00"
1/16/2025,R-1571315,0.00,"2,389.00","-2,389.00"
1/16/2025,R-1571316,3.63,0.00,3.63
1/16/2025,R-1571316,0.00,3.63,-3.63
1/16/2025,R-1571317,36.70,0.00,36.70
1/16/2025,R-1571317,0.00,36.70,-36.70
1/16/2025,R-1571318,10.73,0.00,10.73
1/16/2025,R-1571318,0.00,10.73,-10.73
1/16/2025,R-1571319,48.09,0.00,48.09
1/16/2025,R-1571319,0.00,48.09,-48.09
1/16/2025,R-1571320,0.00,55.00,-55.00
1/16/2025,R-1571320,55.00,0.00,55.00
1/16/2025,R-1571321,75.00,0.00,75.00
1/16/2025,R-1571321,0.00,75.00,-75.00
1/16/2025,R-1571322,0.00,20.00,-20.00
1/16/2025,R-1571322,20.00,0.00,20.00
1/16/2025,R-1571323,5.00,0.00,5.00
1/16/2025,R-1571323,0.00,5.00,-5.00
1/16/2025,R-1571324,0.00,1.74,-1.74
1/16/2025,R-1571324,1.74,0.00,1.74
1/16/2025,R-1571325,0.00,42.83,-42.83
1/16/2025,R-1571325,42.83,0.00,42.83
1/16/2025,R-1571326,25.00,0.00,25.00
1/16/2025,R-1571326,0.00,25.00,-25.00
1/16/2025,R-1571327,25.00,0.00,25.00
1/16/2025,R-1571327,0.00,25.00,-25.00
1/16/2025,R-1571328,3.63,0.00,3.63
1/16/2025,R-1571328,0.00,3.63,-3.63
1/16/2025,R-1571329,35.34,0.00,35.34
1/16/2025,R-1571329,0.00,35.34,-35.34
1/16/2025,R-1571330,10.73,0.00,10.73
1/16/2025,R-1571330,0.00,10.73,-10.73
1/16/2025,R-1571331,0.00,53.96,-53.96
1/16/2025,R-1571331,53.96,0.00,53.96
1/16/2025,R-1571332,55.00,0.00,55.00
1/16/2025,R-1571332,0.00,55.00,-55.00
1/16/2025,R-1571333,75.00,0.00,75.00
1/16/2025,R-1571333,0.00,75.00,-75.00
1/16/2025,R-1571334,0.00,20.00,-20.00
1/16/2025,R-1571334,20.00,0.00,20.00
1/16/2025,R-1571335,5.00,0.00,5.00
1/16/2025,R-1571335,0.00,5.00,-5.00
1/16/2025,R-1571336,1.74,0.00,1.74
1/16/2025,R-1571336,0.00,1.74,-1.74
1/16/2025,R-1571337,41.18,0.00,41.18
1/16/2025,R-1571337,0.00,41.18,-41.18
1/16/2025,R-1571338,24.70,0.00,24.70
1/16/2025,R-1571338,0.00,24.70,-24.70
1/16/2025,R-1571339,0.00,84.00,-84.00
1/16/2025,R-1571339,84.00,0.00,84.00
1/16/2025,R-1571340,166.00,0.00,166.00
1/16/2025,R-1571340,0.00,166.00,-166.00
1/16/2025,R-1571341,0.00,5.00,-5.00
1/16/2025,R-1571341,5.00,0.00,5.00
1/16/2025,R-1571413,100.00,0.00,100.00
1/16/2025,R-1571413,0.30,0.00,0.30
1/17/2025,R-1571421,0.00,"5,453.00","-5,453.00"
1/17/2025,R-1571422,"5,453.00",0.00,"5,453.00"
1/17/2025,R-1571422,0.00,"5,453.00","-5,453.00"
1/17/2025,R-1571426,0.00,"5,453.00","-5,453.00"
1/17/2025,R-1571426,"5,453.00",0.00,"5,453.00"
1/17/2025,R-1571426,"5,453.00",0.00,"5,453.00"
1/17/2025,R-1571523,995.00,0.00,995.00
1/17/2025,R-1571523,0.00,995.00,-995.00
1/17/2025,R-1571524,0.00,36.00,-36.00
1/17/2025,R-1571524,36.00,0.00,36.00
1/17/2025,R-1571525,0.00,85.00,-85.00
1/17/2025,R-1571525,85.00,0.00,85.00
1/17/2025,R-1571526,10.00,0.00,10.00
1/17/2025,R-1571526,0.00,10.00,-10.00
1/17/2025,R-1571529,0.00,"5,453.00","-5,453.00"
1/17/2025,R-1571529,"5,453.00",0.00,"5,453.00"
1/17/2025,R-1571561,75.00,0.00,75.00
1/17/2025,R-1571561,10.73,0.00,10.73
1/17/2025,R-1571561,41.32,0.00,41.32
1/17/2025,R-1571561,90.00,0.00,90.00
1/17/2025,R-1571561,"3,229.00",0.00,"3,229.00"
1/17/2025,R-1571561,1.74,0.00,1.74
1/17/2025,R-1571561,23.77,0.00,23.77
1/17/2025,R-1571561,5.00,0.00,5.00
1/17/2025,R-1571561,25.00,0.00,25.00
1/17/2025,R-1571561,27.14,0.00,27.14
1/17/2025,R-1571561,75.00,0.00,75.00
1/17/2025,R-1571561,3.63,0.00,3.63
1/17/2025,R-1571561,100.00,0.00,100.00
1/18/2025,R-1571574,"5,453.00",0.00,"5,453.00"
1/18/2025,R-1571574,0.00,"5,453.00","-5,453.00"
1/18/2025,R-1571722,"1,172.00",0.00,"1,172.00"
1/18/2025,R-1571722,0.00,"1,111.00","-1,111.00"
1/18/2025,R-1571722,0.00,18.00,-18.00
1/18/2025,R-1571722,0.00,34.00,-34.00
1/18/2025,R-1571722,0.00,9.00,-9.00
1/19/2025,R-1571633,500.00,0.00,500.00
1/19/2025,R-1571633,2.42,0.00,2.42
1/19/2025,R-1571633,"1,000.00",0.00,"1,000.00"
1/19/2025,R-1571633,1.29,0.00,1.29
1/19/2025,R-1571633,"3,603.00",0.00,"3,603.00"
1/19/2025,R-1571633,20.00,0.00,20.00
1/19/2025,R-1571633,85.00,0.00,85.00
1/19/2025,R-1571633,0.35,0.00,0.35
1/19/2025,R-1571633,40.00,0.00,40.00
1/19/2025,R-1571633,0.65,0.00,0.65
1/19/2025,R-1571633,0.58,0.00,0.58
1/19/2025,R-1571633,116.00,0.00,116.00
1/19/2025,R-1571633,0.71,0.00,0.71
1/19/2025,R-1571633,130.00,0.00,130.00
1/20/2025,R-1571705,3.63,0.00,3.63
1/20/2025,R-1571705,57.21,0.00,57.21
1/20/2025,R-1571705,67.73,0.00,67.73
1/20/2025,R-1571705,10.73,0.00,10.73
1/20/2025,R-1571705,5.00,0.00,5.00
1/20/2025,R-1571705,75.00,0.00,75.00
1/20/2025,R-1571705,1.74,0.00,1.74
1/20/2025,R-1571705,66.25,0.00,66.25
1/20/2025,R-1571705,20.00,0.00,20.00
1/20/2025,R-1571705,"1,289.00",0.00,"1,289.00"
1/20/2025,R-1571706,59.10,0.00,59.10
1/20/2025,R-1571740,6.17,0.00,6.17
1/20/2025,R-1571740,0.00,"1,210.00","-1,210.00"
1/20/2025,R-1571740,0.00,27.00,-27.00
1/20/2025,R-1571740,30.66,0.00,30.66
1/20/2025,R-1571740,2.96,0.00,2.96
1/20/2025,R-1571740,34.45,0.00,34.45
1/20/2025,R-1571740,5.00,0.00,5.00
1/20/2025,R-1571740,85.03,0.00,85.03
1/20/2025,R-1571740,4.95,0.00,4.95
1/20/2025,R-1571740,"1,049.54",0.00,"1,049.54"
1/20/2025,R-1571740,18.24,0.00,18.24
